baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C20orf7	2327.51637879277	-0.199774541994882	0.0729078970457684	-2.74009469604469	0.00614214848756644	0.0214057510906657
RBMS3-AS3	27.9683647324724	0.950333828372116	0.346821253028718	2.74012569896754	0.00614156911631566	0.0214057510906657
NECAB3	6715.13442439304	-0.293728493192624	0.107210990571085	-2.73972371328732	0.0061490850966136	0.0214258989161222
SRCAP	10570.3519495276	-0.201665990363896	0.073641747924237	-2.7384737061289	0.00617250960302677	0.0215034788800542
EVX2	57.3610341552423	0.955473055093335	0.348918013436726	2.7383884416922	0.00617411033934669	0.0215050154269055
C2orf73	228.309718258922	0.493139393605148	0.180093437861047	2.73824187856103	0.00617686275779297	0.0215105620620682
PCBD1	2233.07890892788	-0.259268334240309	0.0947458481669669	-2.73646116696755	0.00621039244261867	0.0216232665144425
HSD17B6	341.421545352841	-0.453523656812198	0.165765960996111	-2.73592753353531	0.00622047228988037	0.0216542966291612
ADAMTS15	110.459178308889	0.740377554982291	0.270633214894229	2.73572316417868	0.00622433653912018	0.0216636818283492
LRCH1	7297.56272462508	0.208094407968083	0.0760864632538719	2.73497280684148	0.00623854296005877	0.0217090524772621
P4HA1	4137.92477390968	0.161875392642686	0.0591918027093488	2.73476030857766	0.00624257146342324	0.0217189953504166
ANP32B	9481.99995977443	-0.435273178880847	0.159212270630046	-2.73391728638975	0.00625857640922775	0.0217705948101143
C9orf117	2446.16088944162	-0.324549555224338	0.118718509349992	-2.733773840333	0.00626130343600777	0.0217759960460105
LTBP2	2520.79213787574	0.389218089832311	0.14237883788965	2.73367935573385	0.00626310024973114	0.0217781607033591
PPP1R9A	4435.66011399061	0.181084461595642	0.0662518926264739	2.73327227973079	0.00627084692362828	0.0218010096272521
LCA5L	1096.31761501678	0.280681196859727	0.102693311871122	2.73319841132376	0.00627225356681683	0.0218018125853892
PHF14	5203.8456730419	-0.207133118839666	0.0758031944281215	-2.73251174178517	0.00628534310756629	0.0218432163768196
ZNF142	4344.24217581912	-0.178519564898523	0.0653377690866824	-2.73225681552862	0.00629020885848564	0.0218560301802057
RNF183	59.4399508595044	-0.762010613719936	0.278928299163841	-2.7319229207085	0.0062965870027487	0.0218740931770273
MEA1	814.891756662849	0.221581275944762	0.0811163757215694	2.73164664931944	0.00630186880982464	0.0218883414889283
RBM38	2607.58549755953	-0.327650663712241	0.119985591860229	-2.73075007284142	0.00631903720522141	0.0219438625343868
TIMM9	1746.3145052144	-0.281920212849741	0.103282274632315	-2.72960886902788	0.00634095081701536	0.0220158382233164
UBAC2	11158.7927442721	-0.180141723649761	0.0660038397261565	-2.72926127324034	0.00634763899207531	0.0220349340076834
TGFB2	579.212100617014	-0.329200470807731	0.120643205040634	-2.72871124981181	0.00635823509829075	0.0220675859372457
CLSPN	2996.31433230071	-0.307510481262424	0.112721436809722	-2.72805679173087	0.00637086385656319	0.022107279071128
SLC19A2	891.622372554531	-0.284857149283192	0.104426523901927	-2.72782372369991	0.00637536670429718	0.0221146277898404
CCDC109B	2097.18106776039	0.16812257981198	0.0616313835436677	2.72787288140076	0.00637441674488366	0.0221146277898404
RALGAPA2	3675.51943473772	0.271707919945776	0.0996229454373314	2.72736284550727	0.00638427925010197	0.0221414016109764
CRTAP	2452.2669836567	-0.221890289737789	0.0813757915384154	-2.72673587000429	0.00639642181600423	0.0221793653993983
TNFAIP8L1	3639.20214535015	0.205005356289343	0.0751884241241188	2.72655476793776	0.00639993306595089	0.0221873918068786
FAF1	19398.1170079962	-0.168717030796418	0.0618857424418732	-2.72626657028292	0.00640552428671873	0.0222026247426004
RPL7L1P2	22.7347517283481	1.01113013537956	0.370907550716756	2.72609746937105	0.00640880699934507	0.0222098518026266
N4BP2	1887.38160744053	0.248373628259148	0.0911200423620856	2.72578481989923	0.00641488037016932	0.0222267454380456
HECTD2	1152.25180342693	0.238768258444027	0.0876008527365231	2.72563851817938	0.00641772413171951	0.0222289580984685
TECPR1	2267.18674065589	0.21104450262725	0.0774296616890995	2.72562862891807	0.00641791639663506	0.0222289580984685
PSMB6	389.236793429869	0.356778525883701	0.130907400952571	2.72542670076359	0.00642184337432986	0.0222361589374481
C17orf28	1611.11578190751	0.484668932095074	0.177836727240271	2.72535903925093	0.00642315969835266	0.0222361589374481
SRP68	4908.96662318288	-0.173699916168442	0.063735211443342	-2.72533678377853	0.0064235927215223	0.0222361589374481
ARF4	3899.05761714159	0.16995300930188	0.0623728726326382	2.72479047586703	0.00643423043530985	0.0222646704968065
LIN54	3678.87667064501	0.17952668834683	0.0658852118158057	2.72484042168264	0.00643325723197068	0.0222646704968065
CCDC153	124.407602539406	0.619672711082518	0.227427943839373	2.72469908763797	0.00643601149456072	0.022266678573719
EXD2	1702.19802018585	0.226311906338239	0.0830617705462544	2.72462174656165	0.00643751913628425	0.0222677401349105
FNDC5	784.071890192616	-0.330369536028567	0.121301909158375	-2.72353121497228	0.00645881117390026	0.0223372238733321
MRC2	2757.18669941661	0.314240814030536	0.115384707640184	2.72341821076035	0.00646102113847684	0.0223407003527717
FAM92B	21.1240314759153	1.09939538174431	0.403762203237246	2.72287839953735	0.00647158733471042	0.022368893855521
LRGUK	586.450458518629	0.344950992298358	0.126685035388263	2.72290244259044	0.00647111638848989	0.022368893855521
TLCD1	6765.16817818497	-0.21173013143595	0.0777683316751648	-2.72257520349463	0.00647752887053338	0.0223852581765134
MYL6	4790.3442474554	0.185511132226476	0.0681544835887472	2.7219211775688	0.00649036210371814	0.0224254285171137
GBAS	4446.12013837403	-0.15878759243266	0.0583473923548027	-2.721417119502	0.00650026828279369	0.0224554722496509
C9orf78	979.721610088621	-0.274384214002703	0.100837039664825	-2.7210657404733	0.0065071819258562	0.0224751688644212
BCL9L	19072.628437272	0.267358182188097	0.0982686932655459	2.72068522846468	0.00651467624077219	0.0224751696449193
CACNA1C-IT3	17.9900640354093	1.10994777024928	0.407973789333746	2.72063499976778	0.00651566609205597	0.0224751696449193
ATP5G2	3781.66421797653	-0.397740554587024	0.146175424732443	-2.72098100836745	0.00650885008236658	0.0224751696449193
PLEKHG3	4466.14882985375	0.238540950065872	0.087672749547727	2.72081064294688	0.00651220530212801	0.0224751696449193
ZNF414	1222.02943792218	0.314891258909357	0.115731438065571	2.7208791679487	0.00651085556639823	0.0224751696449193
BCL3	1743.8041205557	0.445823442795826	0.163866973195251	2.72064244614208	0.00651551933865431	0.0224751696449193
EPM2AIP1	922.652368415041	0.311593966046569	0.114529400064776	2.72064610371081	0.00651544725625236	0.0224751696449193
ZNF558	354.07878158265	-0.320367269844618	0.117759303863324	-2.72052618633385	0.00651781093015085	0.0224783868121103
ADAMTS9	64.4163558888992	0.733145541421192	0.269508952537066	2.72030125351907	0.00652224662826569	0.0224895019476681
PTK6	2468.49784783411	0.292660731553071	0.107596924923326	2.71997300816564	0.0065287245324408	0.0225076534169143
WDR61	3079.2421259302	-0.302961323883319	0.111405688842196	-2.71944213111467	0.00653921361061907	0.0225354352713845
UBA6	2988.91238301045	0.191298353450502	0.0703437065335848	2.71948071657511	0.00653845072795136	0.0225354352713845
TNFRSF14	15.241876590792	1.38206732741864	0.508249431061747	2.71926979737382	0.00654262184089404	0.0225429913447676
RPL31P47	32.4057728197978	-1.06666940138485	0.392286189096558	-2.71911025937827	0.00654577843477159	0.0225496777437125
JDP2	2236.26055016442	0.62977739945244	0.231620101917845	2.7190101128434	0.00654776061817126	0.022552316661101
STBD1	1748.80684945321	0.364723630352083	0.134173097308747	2.71830670728882	0.00656169822369743	0.0225961247651337
RSPH4A	1074.57976271102	-0.264450105648342	0.0973100964172443	-2.71760192811276	0.00657568980021597	0.0226401024239148
TLL1	350.833876924162	-0.481184284990891	0.177071636564875	-2.71745545659197	0.00657860098042317	0.0226459210285813
RN5S194	24.7543660163305	-0.949781822797466	0.349575611402236	-2.71695676648509	0.00658852133894287	0.0226758611190342
NISCH	4922.04877113052	-0.199045643387328	0.0732749525772101	-2.71642131978991	0.0065991878645297	0.0227083577212542
NUPL2	2021.97713533454	-0.219408121554896	0.0807994902241262	-2.71546418110175	0.00661829352554849	0.0227698766489372
ATAD2	11094.1398044153	-0.251761903083943	0.0927207926860458	-2.71526909758433	0.00662219372785707	0.0227790689091785
GCNT1	1014.44200679926	0.276693341675145	0.101905567202577	2.71519357843432	0.00662370409733153	0.0227800387204963
GPX4	2641.80714666313	-0.339545922794786	0.125058805115627	-2.71509009286349	0.00662577429324527	0.022782933152965
CCDC88B	1028.66063801025	0.315962994356874	0.11639726479289	2.71452250118658	0.00663713913347608	0.0228177805137524
LINC00426	68.3140199171847	0.789135932178526	0.29076062741442	2.71403985882096	0.00664681682585856	0.0228468157958705
CEP120	2482.38636731907	0.249755086336109	0.0920395605439648	2.71356235145004	0.00665640403745463	0.0228723794131411
FOXH1	3061.24167546303	-0.244106065155397	0.089958310197945	-2.71354658194739	0.00665672086349886	0.0228723794131411
ZNF107	2852.60921447615	0.226411540761245	0.0834442274611088	2.7133277837196	0.00666111815137146	0.0228832484251635
CCDC75	981.998430275475	0.295304549603414	0.108838513659409	2.71323578092511	0.00666296795333385	0.0228853635352145
SLC25A45	794.017028001459	0.376613926483968	0.138836380677299	2.71264581118216	0.00667484082505755	0.0229218978259013
ZNF154	483.199992452885	-0.407129217592535	0.150098632063597	-2.7124112458269	0.00667956662762704	0.0229338795672497
MYH16	1059.28993003662	-0.356022475524498	0.131281285208698	-2.71190577513412	0.00668976060285758	0.0229646280302464
NPHP3-AS1	259.925973027112	0.401370911861592	0.148029920026427	2.71141747418318	0.00669962158966681	0.022994222239271
TNKS	6322.48154939	0.216715713802778	0.0799444949730793	2.71082722926394	0.00671155872437094	0.0230309298639406
SMCHD1	9736.91518193813	-0.178888020263634	0.0659940789642999	-2.71066773066724	0.00671478770931183	0.0230377471381089
C15orf38	897.696041970178	0.237188184659502	0.0875123786761098	2.7103386771985	0.00672145367693768	0.0230563516435687
TMEM143	1708.68282702775	-0.305538705349643	0.112735754929136	-2.71022006764137	0.00672385792831867	0.0230603331649235
ETFA	3866.6650236508	0.164857486462252	0.0608405203626541	2.70966595090871	0.00673510028560079	0.0230946190266607
LNX2	2034.4419169347	0.177572459636567	0.065538278277931	2.70944651434888	0.00673955705583353	0.0231013578638405
HOXB9	3798.9995649331	-0.273587717893325	0.100974146239164	-2.70948285361397	0.00673881882000124	0.0231013578638405
CRYZL1	2944.5227278592	0.245985913809695	0.0908137078948819	2.70868704198739	0.00675500245740892	0.0231500213583794
NUP188	7452.72696874606	-0.199945279247436	0.0738225195733016	-2.70845915857561	0.00675964312710852	0.0231616448908168
CBX5	6440.56459551813	-0.237702446898217	0.0877673714523342	-2.70832363969464	0.00676240422293729	0.0231668250342045
ANO10	6496.45637085771	0.210149793355509	0.0776163600642709	2.70754507402167	0.00677828656472721	0.0232169460761547
ACTA2	1180.57061115731	0.228512683112722	0.0844171535366427	2.70694608310303	0.00679052848154757	0.0232502880653283
TRPC6	54.769876851197	0.780697236267297	0.288405094769569	2.70694675796578	0.00679051467782198	0.0232502880653283
SLC22A17	292.444004470507	0.483261123489719	0.178546102035319	2.7066461713856	0.00679666540892607	0.0232670044938389
CLUAP1	1816.66730156526	-0.260520807066034	0.0962584511392586	-2.7064720446118	0.00680023075516831	0.02327491309041
TMCC1	5961.76267806895	0.177459384804825	0.065581374882907	2.70594181841524	0.00681109779614469	0.0233078054127527
RBL2	1750.95484721495	0.190071067575277	0.0702771422040018	2.70459301010755	0.00683881213649862	0.0233983269850979
BPNT1	623.766958760351	0.415222842402975	0.153533421604724	2.70444596403236	0.00684183965043405	0.0234043448561026
HCG20	1363.43904129292	0.380096391485693	0.140548180730676	2.70438499815269	0.00684309522270214	0.0234043448561026
MACC1-AS1	181.691424166053	0.760056396613396	0.28111471283427	2.70372329128672	0.00685673618242612	0.0234466744914088
SNORD57	160.171429972587	-0.692016157170316	0.25601497095477	-2.70303003996033	0.00687105362670337	0.0234913013373133
HAUS5	1440.94555008754	-0.255420905079396	0.0945120007364908	-2.70252352176456	0.00688153152169075	0.0235227871959877
CDK11B	1424.0530987147	-0.290652523954648	0.10755392350149	-2.70238885288663	0.00688431971252594	0.0235259004865217
LRRK1	7464.6000970863	-0.15119104759288	0.0559478441662268	-2.70235698704807	0.00688497961283182	0.0235259004865217
DTYMK	4287.81595830838	-0.171382760064522	0.0634311832101118	-2.70186919731305	0.00689508820296392	0.0235561008908922
LRRC37A	122.436341257385	-0.417526979962863	0.154553943238492	-2.70149677979148	0.0069028148792417	0.0235781541942638
MICB	1423.83623788087	0.224453011342051	0.0831085573573051	2.70072082200958	0.0069189389388497	0.0236288772895081
SNORA71B	89.3471698297835	-0.489938852754492	0.181417573071912	-2.70061408307058	0.00692115957195225	0.0236321088385716
SNRK	4650.81585428021	0.180713100623664	0.0669311471905327	2.69998510722113	0.00693425800567747	0.0236724743109873
H1F0	4744.73257651118	0.368316391579618	0.136419436207335	2.69988208293015	0.0069364056095364	0.0236754473814178
MRPL1	3949.81248278312	-0.173129455757137	0.0641296668246921	-2.69967807926419	0.00694065995268826	0.0236856087895935
HTR7	1329.85482580147	0.246430144734914	0.0912856493358697	2.69954967213102	0.00694333898876438	0.0236890937883686
HIC2	1283.2604435309	-0.279641094789742	0.103589702673935	-2.69950668426915	0.0069442360781693	0.0236890937883686
NREP-AS1	11.0439786855914	1.40589517179858	0.520846582291157	2.69925006633273	0.00694959345901846	0.0237030092153832
THAP3	3214.27809386222	-0.213383577118903	0.0790569120343622	-2.6991134820211	0.00695244642634206	0.0237083792810017
DSG2	3494.88949421944	0.237605552807824	0.0880342568593465	2.69901242180586	0.00695455804495914	0.0237112197804233
MRPL42	2910.32300900068	-0.235834979039598	0.0873847110717482	-2.69881282603273	0.00695873022282299	0.0237210833183878
ZNF346	5460.13701144334	-0.143668641231577	0.0532362531767694	-2.69869933848518	0.00696110347104028	0.0237248121240527
FAM129A	686.894429838921	0.417183105074792	0.154616599308806	2.69817798955452	0.00697201524795532	0.0237532703946507
GULOP	619.445650125102	-0.534260444441315	0.198006123043294	-2.69820163250456	0.00697152007120355	0.0237532703946507
CARD14	2958.6725010885	-0.182388784046959	0.0676080947954374	-2.69773589388689	0.00698128029715566	0.0237804669049329
C5orf52	14.2051629752922	-1.16765447696421	0.432976739786132	-2.69680647865973	0.00700079422672505	0.0238425579688502
ZNF847P	22.5272404399267	1.04064337450241	0.385899834885214	2.69666706338951	0.007003725600215	0.0238481615002547
C6orf226	1328.98342137058	-0.222762051660649	0.0826084039005664	-2.6966027806176	0.00700507759397143	0.0238483860662027
NFS1	8539.4246287602	-0.153851023718257	0.0570677432052234	-2.69593670744939	0.00701910023197086	0.0238917391155778
HINT1P1	22.1937103771192	-0.934125807485879	0.34652675759029	-2.69568160906734	0.00702447741393374	0.023905654095061
SLC5A1	81.9523983940865	0.608288065513474	0.225716462276248	2.69492113857875	0.00704052921976531	0.0239558851103354
MAPK8IP2	598.388874315401	-0.282045306460031	0.104664033244719	-2.69476818078059	0.00704376178766864	0.0239624873583796
NUS1	1597.0357069789	-0.241788159006835	0.0897308303388446	-2.69459402185164	0.00704744403702444	0.0239706166952644
FAM188B	4975.04510691011	-0.17938361367185	0.0665787976202774	-2.69430539576486	0.00705355027633042	0.0239869863055697
ATAD3C	131.55788203705	-0.517823194336045	0.192221916507651	-2.69388217402064	0.00706251264267313	0.0240130609544794
PLIN3	7623.20360718128	0.268837456398793	0.0997999315245607	2.69376393642747	0.00706501833086998	0.0240171768886623
MTHFR	2039.00454084249	0.245658531731797	0.0912070081130732	2.69341728025158	0.00707236926161484	0.024037759455166
GORAB	668.217918112888	0.266032649506187	0.0987756645096404	2.6933015416993	0.00707482505524571	0.0240416998029094
CACHD1	4007.0027143162	-0.20280177278993	0.0753062251220449	-2.69302799949486	0.00708063224259413	0.0240570253401732
RAB11A	3579.84290261702	0.256575444428696	0.0952788455443268	2.69288993756047	0.00708356486497608	0.0240625804828937
ACTL6B	555.10597212008	-0.376369421573951	0.139781882578582	-2.69254795135818	0.00709083381178504	0.0240828612098428
LYST	1849.6826503581	0.217170945879942	0.0806619890891136	2.69235792883829	0.00709487565096248	0.0240921761712962
LINGO2	20.1917309722269	-1.04236669874124	0.387254951830263	-2.69168074885746	0.00710929630943271	0.0241367247825192
