chr,start,end,name,class,TargetGene,TargetGeneTSS,isSelfPromoter,ABC.Score.noAux,ENCODE-rE2G.Score.noAux,ABC.Score.Aux,ENCODE-rE2G.Score.Aux,enhancer_midpoint,DistanceToTSS.Kb
chr12,88884399,88884899,intergenic|chr12:88884399-88884899,intergenic,KITLG,88580473,False,0.000635,0.032880101381815,0.000183,0.0159958514128119,88884649,304.176
chr12,88897800,88898668,intergenic|chr12:88897800-88898668,intergenic,KITLG,88580473,False,0.001022,0.0349975889607527,0.001085,0.0210223039265057,88898234,317.761
chr12,88913956,88914456,intergenic|chr12:88913956-88914456,intergenic,KITLG,88580473,False,0.000964,0.0393967723024624,0.00028,0.0171897104642033,88914206,333.733
chr12,88920385,88920885,intergenic|chr12:88920385-88920885,intergenic,KITLG,88580473,False,0.010368,0.2149765636240908,0.002761,0.0390708974379016,88920635,340.162
chr12,88922103,88922603,intergenic|chr12:88922103-88922603,intergenic,KITLG,88580473,False,0.021966,0.4382321876383324,0.00666,0.0721739560655124,88922353,341.88
chr12,88925862,88926720,intergenic|chr12:88925862-88926720,intergenic,KITLG,88580473,False,0.076867,0.8537481766489635,0.027568,0.3016605028223418,88926291,345.818
chr12,88931485,88931985,intergenic|chr12:88931485-88931985,intergenic,KITLG,88580473,False,0.040514,0.684154636370133,0.005209,0.0567009494123893,88931735,351.262
chr12,88934308,88934808,intergenic|chr12:88934308-88934808,intergenic,KITLG,88580473,False,0.055766,0.7940662348567452,0.007122,0.0727268254429517,88934558,354.085
chr12,88934814,88935314,intergenic|chr12:88934814-88935314,intergenic,KITLG,88580473,False,0.024249,0.4702195190988369,0.007805,0.0873299857376471,88935064,354.591
chr12,88944241,88944741,intergenic|chr12:88944241-88944741,intergenic,KITLG,88580473,False,0.01562,0.3023512834667838,0.007824,0.0882189092021991,88944491,364.018
chr12,88946263,88947033,intergenic|chr12:88946263-88947033,intergenic,KITLG,88580473,False,0.02321,0.4240516872959251,0.008368,0.0896232255443431,88946648,366.175
chr12,88947541,88948041,intergenic|chr12:88947541-88948041,intergenic,KITLG,88580473,False,0.007203,0.1612600284666591,0.002321,0.0427093696313262,88947791,367.318
chr12,88951850,88953745,intergenic|chr12:88951850-88953745,intergenic,KITLG,88580473,False,0.034602,0.6013342018869262,0.003906,0.0476584096121991,88952797,372.324
chr12,88957294,88957794,intergenic|chr12:88957294-88957794,intergenic,KITLG,88580473,False,0.005802,0.1482379364813989,0.000945,0.0324415780935052,88957544,377.071
chr12,88960429,88960929,intergenic|chr12:88960429-88960929,intergenic,KITLG,88580473,False,0.027905,0.5241966664805799,0.00748,0.0820746141785596,88960679,380.206
chr12,88967080,88967580,intergenic|chr12:88967080-88967580,intergenic,KITLG,88580473,False,0.003287,0.1078039590971913,0.000754,0.0323274303047531,88967330,386.857
chr12,88969108,88969608,intergenic|chr12:88969108-88969608,intergenic,KITLG,88580473,False,0.008822,0.2023466867296176,0.002327,0.0426975026549451,88969358,388.885
chr12,88969866,88970653,intergenic|chr12:88969866-88970653,intergenic,KITLG,88580473,False,0.005314,0.1324034748878745,0.001882,0.0398900993332485,88970259,389.786
chr12,88993341,88994094,intergenic|chr12:88993341-88994094,intergenic,KITLG,88580473,False,0.007283,0.1559312003149497,0.000268,0.0210658259164152,88993717,413.244
chr12,89005350,89005850,intergenic|chr12:89005350-89005850,intergenic,KITLG,88580473,False,0.000953,0.0538692233175401,0.000181,0.0222745713773276,89005600,425.127
chr12,89011259,89011759,intergenic|chr12:89011259-89011759,intergenic,KITLG,88580473,False,0.00069,0.0489761260703883,9.4e-05,0.022097573617561,89011509,431.036
chr12,89017078,89017578,intergenic|chr12:89017078-89017578,intergenic,KITLG,88580473,False,0.001418,0.0581642643687419,0.000771,0.0309027188415068,89017328,436.855
chr12,89019483,89019983,intergenic|chr12:89019483-89019983,intergenic,KITLG,88580473,False,0.000975,0.0307162088459305,0.000813,0.0173511930109902,89019733,439.26
chr12,89051017,89051517,intergenic|chr12:89051017-89051517,intergenic,KITLG,88580473,False,0.000279,0.0206346751775949,0.000457,0.0136030039228341,89051267,470.794
chr12,89064741,89065241,intergenic|chr12:89064741-89065241,intergenic,KITLG,88580473,False,0.002064,0.0373326528227656,0.000846,0.0172163520991214,89064991,484.518
chr12,89067431,89067931,intergenic|chr12:89067431-89067931,intergenic,KITLG,88580473,False,0.000125,0.0244566616163569,0.000362,0.0163814440441464,89067681,487.208
chr12,89073031,89073531,intergenic|chr12:89073031-89073531,intergenic,KITLG,88580473,False,4.7e-05,0.0193417497317817,0.0001,0.0125095745441693,89073281,492.808
chr12,89081070,89081570,intergenic|chr12:89081070-89081570,intergenic,KITLG,88580473,False,3.7e-05,0.0194846079917715,0.0001,0.0126403144011706,89081320,500.847
chr12,89117337,89118136,intergenic|chr12:89117337-89118136,intergenic,KITLG,88580473,False,0.001017,0.0247196394434133,0.001635,0.0175820304822387,89117736,537.263
chr12,89134139,89134639,intergenic|chr12:89134139-89134639,intergenic,KITLG,88580473,False,0.000162,0.0249714552054829,0.000261,0.0168518257808056,89134389,553.916
chr12,89135911,89136411,intergenic|chr12:89135911-89136411,intergenic,KITLG,88580473,False,0.000584,0.0283486372400977,0.00021,0.0150168326087937,89136161,555.688
chr12,89162293,89163203,intergenic|chr12:89162293-89163203,intergenic,KITLG,88580473,False,9.7e-05,0.0202337087504366,0.000671,0.0154731088557314,89162748,582.275
chr12,89179967,89180467,intergenic|chr12:89179967-89180467,intergenic,KITLG,88580473,False,0.000172,0.0279259172334266,2.9e-05,0.0149414199116752,89180217,599.744
chr12,89181476,89181976,intergenic|chr12:89181476-89181976,intergenic,KITLG,88580473,False,0.000574,0.0299574017406726,0.000102,0.0150454593922859,89181726,601.253
chr12,89185866,89186366,intergenic|chr12:89185866-89186366,intergenic,KITLG,88580473,False,8.1e-05,0.0267469245386252,0.000153,0.0171342161443427,89186116,605.643
chr12,89189400,89189900,intergenic|chr12:89189400-89189900,intergenic,KITLG,88580473,False,0.000184,0.0263156334340542,0.000163,0.0167161894247275,89189650,609.177
chr12,89190652,89191152,intergenic|chr12:89190652-89191152,intergenic,KITLG,88580473,False,2.1e-05,0.0248427926180149,3.1e-05,0.0152954730349447,89190902,610.429
chr12,89225297,89226256,intergenic|chr12:89225297-89226256,intergenic,KITLG,88580473,False,0.009195,0.0898312565332839,0.005289,0.0331951215801734,89225776,645.303
chr12,89236691,89237528,intergenic|chr12:89236691-89237528,intergenic,KITLG,88580473,False,9.6e-05,0.0213401366836889,0.000222,0.0140234518534905,89237109,656.636
chr12,89247449,89247949,intergenic|chr12:89247449-89247949,intergenic,KITLG,88580473,False,2.4e-05,0.0211730020057985,0.000241,0.015642573447439,89247699,667.226
chr12,89278103,89278603,intergenic|chr12:89278103-89278603,intergenic,KITLG,88580473,False,5.2e-05,0.0225358951582384,7.1e-05,0.0138302070821742,89278353,697.88
chr12,89328596,89329096,intergenic|chr12:89328596-89329096,intergenic,KITLG,88580473,False,7.9e-05,0.0226839645548323,0.000104,0.013922792493375,89328846,748.373
chr12,89346317,89347158,intergenic|chr12:89346317-89347158,intergenic,KITLG,88580473,False,0.000227,0.0269050409338109,0.001286,0.0219392206265629,89346737,766.264
chr12,89347220,89347720,intergenic|chr12:89347220-89347720,intergenic,KITLG,88580473,False,7.8e-05,0.0291199560010576,0.000453,0.0209225605504516,89347470,766.997
chr12,89352365,89353109,promoter|chr12:89352365-89353109,promoter,KITLG,88580473,False,0.01091,0.1870340536949026,0.003681,0.0480931743253644,89352737,772.264
chr12,89353139,89354412,promoter|chr12:89353139-89354412,promoter,KITLG,88580473,False,0.015289,0.2541041821375266,0.00507,0.0577849851921061,89353775,773.302
chr12,89370741,89371241,intergenic|chr12:89370741-89371241,intergenic,KITLG,88580473,False,0.001438,0.0287611862825662,0.001513,0.0186398982413646,89370991,790.518
chr12,89375582,89376082,intergenic|chr12:89375582-89376082,intergenic,KITLG,88580473,False,0.00288,0.0371765677824872,0.001791,0.0177128526335896,89375832,795.359
chr12,89390623,89391123,intergenic|chr12:89390623-89391123,intergenic,KITLG,88580473,False,2e-05,0.0182504622712092,0.000104,0.0118896990730624,89390873,810.4
chr12,89391280,89391780,intergenic|chr12:89391280-89391780,intergenic,KITLG,88580473,False,4.1e-05,0.0179870501315918,0.000145,0.0119348046099809,89391530,811.057
chr12,89433593,89434093,genic|chr12:89433593-89434093,genic,KITLG,88580473,False,0.000124,0.0167781877763718,0.00018,0.0107045076640644,89433843,853.37
chr12,89461699,89462199,genic|chr12:89461699-89462199,genic,KITLG,88580473,False,0.000603,0.0236452832670096,0.000155,0.012189392576009,89461949,881.476
chr12,89465162,89465662,genic|chr12:89465162-89465662,genic,KITLG,88580473,False,0.000151,0.0204328417595048,4.1e-05,0.0115789934709294,89465412,884.939
chr12,89470686,89471186,genic|chr12:89470686-89471186,genic,KITLG,88580473,False,3.2e-05,0.0159197183541148,0.000206,0.0106367141875669,89470936,890.463
chr12,89506054,89506554,genic|chr12:89506054-89506554,genic,KITLG,88580473,False,0.000257,0.0223017493724913,3.3e-05,0.0118049825211984,89506304,925.831
chr12,89507454,89507954,genic|chr12:89507454-89507954,genic,KITLG,88580473,False,0.000526,0.0230772977158085,5.7e-05,0.0117087126884277,89507704,927.231
chr12,89524556,89525104,promoter|chr12:89524556-89525104,promoter,KITLG,88580473,False,0.001788,0.0599503799356434,0.000724,0.0278603587960564,89524830,944.357
chr12,89525273,89526512,promoter|chr12:89525273-89526512,promoter,KITLG,88580473,False,0.005127,0.0932831837384673,0.005113,0.0580457891444247,89525892,945.419
chr12,89529684,89530184,intergenic|chr12:89529684-89530184,intergenic,KITLG,88580473,False,0.000436,0.0144801624188757,0.000421,0.0087055537069937,89529934,949.461
chr12,89542883,89543616,intergenic|chr12:89542883-89543616,intergenic,KITLG,88580473,False,0.000113,0.0090197093208059,0.001046,0.0072197445285381,89543249,962.776
chr12,89556920,89557420,intergenic|chr12:89556920-89557420,intergenic,KITLG,88580473,False,7.6e-05,0.0089981687373611,0.000227,0.0059637888431256,89557170,976.697
chr12,89574601,89575101,intergenic|chr12:89574601-89575101,intergenic,KITLG,88580473,False,2.4e-05,0.0089438332602539,3.3e-05,0.0055241723209396,89574851,994.378
chr12,89655817,89656317,promoter|chr12:89655817-89656317,promoter,KITLG,88580473,False,9.3e-05,0.0303000982408874,0.00012,0.0186653460527095,89656067,1075.594
chr12,89678160,89678660,intergenic|chr12:89678160-89678660,intergenic,KITLG,88580473,False,5.6e-05,0.0082635148373335,3.2e-05,0.0048039442781921,89678410,1097.937
chr12,89695775,89696275,intergenic|chr12:89695775-89696275,intergenic,KITLG,88580473,False,2.8e-05,0.009107910087709,3.8e-05,0.0056078106094268,89696025,1115.552
chr12,89698672,89699172,intergenic|chr12:89698672-89699172,intergenic,KITLG,88580473,False,1.9e-05,0.0092858119968262,2.1e-05,0.0057549940763222,89698922,1118.449
chr12,89708675,89709204,promoter|chr12:89708675-89709204,promoter,KITLG,88580473,False,0.001405,0.0502695189574062,0.001187,0.0300625013612358,89708939,1128.466
chr12,89709435,89709935,promoter|chr12:89709435-89709935,promoter,KITLG,88580473,False,0.002455,0.0588314634063171,0.002712,0.0379353002597571,89709685,1129.212
chr12,89740692,89741192,intergenic|chr12:89740692-89741192,intergenic,KITLG,88580473,False,9e-06,0.0069954951315788,0.000248,0.005126786498868,89740942,1160.469
chr12,89756621,89757121,intergenic|chr12:89756621-89757121,intergenic,KITLG,88580473,False,0.000171,0.0072734662193821,0.001722,0.006602003091235,89756871,1176.398
chr12,89768531,89769655,intergenic|chr12:89768531-89769655,intergenic,KITLG,88580473,False,0.000314,0.0075306396309828,0.002884,0.0079886247615144,89769093,1188.62
chr12,89805111,89805611,intergenic|chr12:89805111-89805611,intergenic,KITLG,88580473,False,1.2e-05,0.0070930603088995,0.000142,0.0049463363987444,89805361,1224.888
chr12,89825538,89826038,intergenic|chr12:89825538-89826038,intergenic,KITLG,88580473,False,0.000537,0.0087207249076758,0.000323,0.0048653565114777,89825788,1245.315
chr12,89844231,89844731,intergenic|chr12:89844231-89844731,intergenic,KITLG,88580473,False,1.6e-05,0.0071627666902065,8.9e-05,0.0048280956030264,89844481,1264.008
chr12,89861095,89861595,intergenic|chr12:89861095-89861595,intergenic,KITLG,88580473,False,1.6e-05,0.0071958664195579,0.00014,0.0051053577505217,89861345,1280.872
chr12,89891443,89891943,intergenic|chr12:89891443-89891943,intergenic,KITLG,88580473,False,8.9e-05,0.0077521233139658,6.6e-05,0.0046838662220093,89891693,1311.22
chr12,89919297,89919797,intergenic|chr12:89919297-89919797,intergenic,KITLG,88580473,False,8e-06,0.0072355717902099,8.5e-05,0.0047355938924497,89919547,1339.074
chr12,89947816,89948316,intergenic|chr12:89947816-89948316,intergenic,KITLG,88580473,False,2.3e-05,0.0076981682788886,0.000194,0.0051338398539671,89948066,1367.593
chr12,89951224,89951724,intergenic|chr12:89951224-89951724,intergenic,KITLG,88580473,False,0.000247,0.0091324988151893,2.6e-05,0.0048805043447554,89951474,1371.001
chr12,89962697,89963197,intergenic|chr12:89962697-89963197,intergenic,KITLG,88580473,False,1.8e-05,0.0066291109000283,0.000171,0.0045858706875641,89962947,1382.474
chr12,89971760,89972434,intergenic|chr12:89971760-89972434,intergenic,KITLG,88580473,False,2.3e-05,0.0066689185084822,2.2e-05,0.0041067454857661,89972097,1391.624
chr12,89993575,89994075,intergenic|chr12:89993575-89994075,intergenic,KITLG,88580473,False,1.1e-05,0.0066779404659432,1.3e-05,0.0041149335121283,89993825,1413.352
chr12,90010047,90010547,intergenic|chr12:90010047-90010547,intergenic,KITLG,88580473,False,6.6e-05,0.0081130262339249,0.000111,0.0051726779663407,90010297,1429.824
chr12,90013359,90013859,intergenic|chr12:90013359-90013859,intergenic,KITLG,88580473,False,4.8e-05,0.0082218479484177,8e-05,0.0052280377660555,90013609,1433.136
chr12,90036621,90037121,intergenic|chr12:90036621-90037121,intergenic,KITLG,88580473,False,7e-06,0.0067609191619476,1.2e-05,0.0041688525033335,90036871,1456.398
chr12,90062837,90063337,intergenic|chr12:90062837-90063337,intergenic,KITLG,88580473,False,1.7e-05,0.0067985771483554,2.5e-05,0.0041947956881686,90063087,1482.614
chr12,90069025,90069525,intergenic|chr12:90069025-90069525,intergenic,KITLG,88580473,False,9e-06,0.0068197550562099,8e-06,0.004199874982935,90069275,1488.802
chr12,90076791,90077291,intergenic|chr12:90076791-90077291,intergenic,KITLG,88580473,False,1.1e-05,0.0068544582139347,8.3e-05,0.0046736957262773,90077041,1496.568
chr12,90090852,90091705,intergenic|chr12:90090852-90091705,intergenic,KITLG,88580473,False,0.000336,0.0073652727453469,0.003362,0.0083305286673628,90091278,1510.805
chr12,90102984,90103484,intergenic|chr12:90102984-90103484,intergenic,KITLG,88580473,False,0.00029,0.008747354805157,0.000112,0.0045282366577111,90103234,1522.761
chr12,90120602,90121102,intergenic|chr12:90120602-90121102,intergenic,KITLG,88580473,False,1.1e-05,0.0069393671260787,8.7e-05,0.0045524089958072,90120852,1540.379
chr12,90163899,90164399,intergenic|chr12:90163899-90164399,intergenic,KITLG,88580473,False,1.4e-05,0.0069587460372505,1e-05,0.0042829748034424,90164149,1583.676
chr12,90174167,90174667,intergenic|chr12:90174167-90174667,intergenic,KITLG,88580473,False,1.9e-05,0.0069959832832128,0.000155,0.0046260560007186,90174417,1593.944
chr12,90181180,90181680,intergenic|chr12:90181180-90181680,intergenic,KITLG,88580473,False,5.3e-05,0.0075156062186509,8e-06,0.0043186797576056,90181430,1600.957
chr12,90210935,90211435,intergenic|chr12:90210935-90211435,intergenic,KITLG,88580473,False,0.00017,0.0081370100743318,1.6e-05,0.0043389349712811,90211185,1630.712
chr12,90216903,90217403,intergenic|chr12:90216903-90217403,intergenic,KITLG,88580473,False,8e-06,0.0070625380466476,0.000133,0.0047034390432848,90217153,1636.68
chr12,90229759,90230259,intergenic|chr12:90229759-90230259,intergenic,KITLG,88580473,False,1.3e-05,0.0070981076975246,0.000318,0.0053411789915452,90230009,1649.536
chr12,90253702,90254202,intergenic|chr12:90253702-90254202,intergenic,KITLG,88580473,False,0.002208,0.0120100542010343,0.000973,0.0055675678663291,90253952,1673.479
chr12,90262254,90262754,intergenic|chr12:90262254-90262754,intergenic,KITLG,88580473,False,1.1e-05,0.0071477295687971,0.000123,0.0049014656401021,90262504,1682.031
chr12,90274343,90274843,intergenic|chr12:90274343-90274843,intergenic,KITLG,88580473,False,1.2e-05,0.0071771479018107,1.4e-05,0.004423397151247,90274593,1694.12
chr12,90287265,90288047,intergenic|chr12:90287265-90288047,intergenic,KITLG,88580473,False,8e-06,0.0071980518074576,1e-05,0.0044363171711569,90287656,1707.183
chr12,90305342,90305842,intergenic|chr12:90305342-90305842,intergenic,KITLG,88580473,False,1.9e-05,0.0065998583102018,2.6e-05,0.0040710078359044,90305592,1725.119
chr12,90366213,90366713,intergenic|chr12:90366213-90366713,intergenic,KITLG,88580473,False,5e-06,0.0065866915756736,6.4e-05,0.0043059704457465,90366463,1785.99
chr12,90407758,90408258,intergenic|chr12:90407758-90408258,intergenic,KITLG,88580473,False,7e-06,0.0066034150025801,1.7e-05,0.0040758076834401,90408008,1827.535
chr12,90679605,90680105,intergenic|chr12:90679605-90680105,intergenic,KITLG,88580473,False,1.4e-05,0.0065511648609962,2.2e-05,0.0040417560790356,90679855,2099.382
chr12,90695441,90695941,intergenic|chr12:90695441-90695941,intergenic,KITLG,88580473,False,0.000195,0.0075842384594601,6.4e-05,0.004273354406298,90695691,2115.218
chr12,90729590,90730562,intergenic|chr12:90729590-90730562,intergenic,KITLG,88580473,False,0.000653,0.0079724593382159,0.001748,0.0064342657975276,90730076,2149.603
chr12,90779025,90779525,intergenic|chr12:90779025-90779525,intergenic,KITLG,88580473,False,8.9e-05,0.0073261966867913,1.1e-05,0.0040664471193416,90779275,2198.802
chr12,90801749,90802249,intergenic|chr12:90801749-90802249,intergenic,KITLG,88580473,False,2.3e-05,0.0066402726864606,0.000277,0.0045451458180941,90801999,2221.526
chr12,90808586,90809086,intergenic|chr12:90808586-90809086,intergenic,KITLG,88580473,False,6.2e-05,0.0071014875543738,9e-06,0.0040939326952471,90808836,2228.363
