element_name,chr,start,end,name,class,activity_base,activity_base_squared,TargetGene,TargetGeneTSS,TargetGeneExpression,TargetGenePromoterActivityQuantile,TargetGeneIsExpressed,distance,isSelfPromoter,powerlaw_contact,powerlaw_contact_reference,hic_contact,juicebox_contact_values,hic_contact_pl_scaled,hic_pseudocount,hic_contact_pl_scaled_adj,ABC.Score.Numerator,ABC.Score,powerlaw.Score.Numerator,powerlaw.Score,CellType,hic_contact_squared,activity_base+aux,activity_base_squared+aux,TargetGeneExpression+aux,powerlaw_contact+aux,powerlaw_contact_reference+aux,hic_contact+aux,juicebox_contact_values+aux,hic_contact_pl_scaled+aux,hic_pseudocount+aux,hic_contact_pl_scaled_adj+aux,ABC.Score.Numerator+aux,ABC.Score+aux,powerlaw.Score.Numerator+aux,powerlaw.Score+aux,hic_contact_squared+aux,distance kb,Hi-C FC(+aux/-aux),Hi-C log2FC(+aux/-aux),Hi-C log10FC(+aux/-aux)
genic|chr12:92746102-92747200|KITLG,chr12,92746102,92747200,genic|chr12:92746102-92747200,genic,4.169625,17.385773,KITLG,88580473,,0.812428,True,4166178.0,False,0.000176,0.000355,0.0,,0.0,0.000176,0.000176,0.000732,0.000227,0.001481,5.9e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,4.169625,17.385773,,0.000284,0.000355,0.00019,0.00019,0.00019,0.000284,0.000474,0.001976,0.000805,0.001481,5.9e-05,0.0,4166.178,2.693181818181818,1.429311630260962,0.4302656738599353
genic|chr12:92759862-92760362|KITLG,chr12,92759862,92760362,genic|chr12:92759862-92760362,genic,2.45073,6.006078,KITLG,88580473,,0.812428,True,4179639.0,False,0.000175,0.000354,0.0,,0.0,0.000175,0.000175,0.000429,0.000133,0.000868,3.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,2.45073,6.006078,,0.000283,0.000354,0.000401,0.000401,0.000401,0.000283,0.000684,0.001677,0.000683,0.000868,3.5e-05,0.0,4179.639,3.908571428571429,1.9666414030535684,0.5920180530338217
genic|chr12:92785044-92785544|KITLG,chr12,92785044,92785544,genic|chr12:92785044-92785544,genic,1.795524,3.223906,KITLG,88580473,,0.812428,True,4204821.0,False,0.000174,0.000352,0.0,,0.0,0.000174,0.000174,0.000312,9.7e-05,0.000633,2.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.795524,3.223906,,0.000281,0.000352,0.0,,0.0,0.000281,0.000281,0.000505,0.000206,0.000633,2.5e-05,0.0,4204.821,1.6149425287356325,0.6914828243721978,0.2081570716224803
genic|chr12:92827776-92828276|KITLG,chr12,92827776,92828276,genic|chr12:92827776-92828276,genic,1.157022,1.3387,KITLG,88580473,,0.812428,True,4247553.0,False,0.000172,0.000349,0.0,,0.0,0.000172,0.000172,0.000199,6.2e-05,0.000404,1.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.157022,1.3387,,0.000279,0.000349,0.000241,0.000241,0.000241,0.000279,0.00052,0.000602,0.000245,0.000404,1.6e-05,0.0,4247.553,3.023255813953488,1.5961030583263565,0.4804748967272503
genic|chr12:92888820-92889320|KITLG,chr12,92888820,92889320,genic|chr12:92888820-92889320,genic,0.874729,0.765151,KITLG,88580473,,0.812428,True,4308597.0,False,0.000169,0.000345,0.0,,0.0,0.000169,0.000169,0.000148,4.6e-05,0.000302,1.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.874729,0.765151,,0.000275,0.000345,0.0,,0.0,0.000275,0.000275,0.000241,9.8e-05,0.000302,1.2e-05,0.0,4308.597,1.627218934911243,0.7024083721298382,0.2114459892165894
genic|chr12:92899068-92900400|KITLG,chr12,92899068,92900400,genic|chr12:92899068-92900400,genic,11.777571,138.711179,KITLG,88580473,,0.812428,True,4319261.0,False,0.000169,0.000344,0.000378,0.000378,0.000378,0.000169,0.000547,0.006444,0.001997,0.004054,0.000162,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,11.777571,138.711179,,0.000275,0.000344,0.0,,0.0,0.000275,0.000275,0.003233,0.001317,0.004054,0.000162,0.0,4319.261,0.5027422303473492,-0.992109214380534,-0.298654632503168
genic|chr12:92926974-92927474|KITLG,chr12,92926974,92927474,genic|chr12:92926974-92927474,genic,1.159339,1.344067,KITLG,88580473,,0.812428,True,4346751.0,False,0.000168,0.000342,0.0,,0.0,0.000168,0.000168,0.000195,6e-05,0.000397,1.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.159339,1.344067,,0.000273,0.000342,0.000192,0.000192,0.000192,0.000273,0.000465,0.000539,0.000219,0.000397,1.6e-05,0.0,4346.751,2.7678571428571432,1.4687694832166347,0.4421436711640911
promoter|chr12:92929041-92930019|KITLG,chr12,92929041,92930019,promoter|chr12:92929041-92930019,promoter,8.922172,79.605153,KITLG,88580473,,0.812428,True,4349057.0,False,0.000168,0.000342,0.0,,0.0,0.000168,0.000168,0.001497,0.000464,0.003053,0.000122,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,8.922172,79.605153,,0.000273,0.000342,0.000192,0.000192,0.000192,0.000273,0.000465,0.004145,0.001688,0.003053,0.000122,0.0,4349.057,2.7678571428571432,1.4687694832166347,0.4421436711640911
intergenic|chr12:92943715-92944215|KITLG,chr12,92943715,92944215,intergenic|chr12:92943715-92944215,intergenic,1.184769,1.403678,KITLG,88580473,,0.812428,True,4363492.0,False,0.000167,0.000341,0.0,,0.0,0.000167,0.000167,0.000198,6.1e-05,0.000404,1.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.184769,1.403678,,0.000272,0.000341,0.0,,0.0,0.000272,0.000272,0.000322,0.000131,0.000404,1.6e-05,0.0,4363.492,1.6287425149700598,0.7037585487762872,0.2118524328866153
intergenic|chr12:92953765-92954265|KITLG,chr12,92953765,92954265,intergenic|chr12:92953765-92954265,intergenic,0.333086,0.110946,KITLG,88580473,,0.812428,True,4373542.0,False,0.000167,0.00034,0.0,,0.0,0.000167,0.000167,5.6e-05,1.7e-05,0.000113,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.333086,0.110946,,0.000271,0.00034,0.0,,0.0,0.000271,0.000271,9e-05,3.7e-05,0.000113,5e-06,0.0,4373.542,1.622754491017964,0.6984447488798189,0.2102528197268225
intergenic|chr12:92970895-92971395|KITLG,chr12,92970895,92971395,intergenic|chr12:92970895-92971395,intergenic,1.930602,3.727224,KITLG,88580473,,0.812428,True,4390672.0,False,0.000166,0.000339,0.0,,0.0,0.000166,0.000166,0.000321,9.9e-05,0.000655,2.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.930602,3.727224,,0.00027,0.000339,0.0,,0.0,0.00027,0.00027,0.000522,0.000213,0.000655,2.6e-05,0.0,4390.672,1.6265060240963856,0.7017761657039046,0.2112556761189323
intergenic|chr12:92973504-92974004|KITLG,chr12,92973504,92974004,intergenic|chr12:92973504-92974004,intergenic,1.097666,1.204871,KITLG,88580473,,0.812428,True,4393281.0,False,0.000166,0.000339,0.0,,0.0,0.000166,0.000166,0.000182,5.6e-05,0.000372,1.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.097666,1.204871,,0.00027,0.000339,0.0,,0.0,0.00027,0.00027,0.000297,0.000121,0.000372,1.5e-05,0.0,4393.281,1.6265060240963856,0.7017761657039046,0.2112556761189323
intergenic|chr12:92987254-92987754|KITLG,chr12,92987254,92987754,intergenic|chr12:92987254-92987754,intergenic,1.321484,1.74632,KITLG,88580473,,0.812428,True,4407031.0,False,0.000165,0.000338,0.0,,0.0,0.000165,0.000165,0.000219,6.8e-05,0.000447,1.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.321484,1.74632,,0.000269,0.000338,0.0,,0.0,0.000269,0.000269,0.000356,0.000145,0.000447,1.8e-05,0.0,4407.031,1.63030303030303,0.7051401483108073,0.2122683357885018
genic|chr12:93011040-93011540|KITLG,chr12,93011040,93011540,genic|chr12:93011040-93011540,genic,0.589732,0.347784,KITLG,88580473,,0.812428,True,4430817.0,False,0.000164,0.000337,0.0,,0.0,0.000164,0.000164,9.7e-05,3e-05,0.000199,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.589732,0.347784,,0.000268,0.000337,0.0,,0.0,0.000268,0.000268,0.000158,6.4e-05,0.000199,8e-06,0.0,4430.817,1.6341463414634148,0.7085371858396883,0.213290945981091
genic|chr12:93025406-93025906|KITLG,chr12,93025406,93025906,genic|chr12:93025406-93025906,genic,1.340871,1.797935,KITLG,88580473,,0.812428,True,4445183.0,False,0.000164,0.000336,0.0,,0.0,0.000164,0.000164,0.00022,6.8e-05,0.00045,1.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.340871,1.797935,,0.000267,0.000336,0.0,,0.0,0.000267,0.000267,0.000358,0.000146,0.00045,1.8e-05,0.0,4445.183,1.6280487804878048,0.7031439270694708,0.211667413316877
genic|chr12:93047210-93047710|KITLG,chr12,93047210,93047710,genic|chr12:93047210-93047710,genic,0.669449,0.448162,KITLG,88580473,,0.812428,True,4466987.0,False,0.000163,0.000334,0.0,,0.0,0.000163,0.000163,0.000109,3.4e-05,0.000224,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.669449,0.448162,,0.000266,0.000334,0.000194,0.000194,0.000194,0.000266,0.00046,0.000308,0.000125,0.000224,9e-06,0.0,4466.987,2.8220858895705523,1.4967618967132983,0.4505702272776162
genic|chr12:93067859-93068359|KITLG,chr12,93067859,93068359,genic|chr12:93067859-93068359,genic,0.386504,0.149385,KITLG,88580473,,0.812428,True,4487636.0,False,0.000162,0.000333,0.0,,0.0,0.000162,0.000162,6.3e-05,1.9e-05,0.000129,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.386504,0.149385,,0.000265,0.000333,0.000406,0.000406,0.000406,0.000265,0.000671,0.000259,0.000106,0.000129,5e-06,0.0,4487.636,4.141975308641976,2.050318953315559,0.6172075056263613
genic|chr12:93089745-93091389|KITLG,chr12,93089745,93091389,genic|chr12:93089745-93091389,genic,12.027973,144.672134,KITLG,88580473,,0.812428,True,4510094.0,False,0.000161,0.000331,0.0,,0.0,0.000161,0.000161,0.001942,0.000602,0.003987,0.000159,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,12.027973,144.672134,,0.000264,0.000331,0.000361,0.000361,0.000361,0.000264,0.000624,0.007509,0.003058,0.003987,0.000159,0.0,4510.094,3.875776397515528,1.954485340747631,0.5883587136505746
genic|chr12:93097953-93098654|KITLG,chr12,93097953,93098654,genic|chr12:93097953-93098654,genic,1.923721,3.700702,KITLG,88580473,,0.812428,True,4517830.5,False,0.000161,0.000331,0.0,,0.0,0.000161,0.000161,0.00031,9.6e-05,0.000637,2.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.923721,3.700702,,0.000263,0.000331,0.0,,0.0,0.000263,0.000263,0.000506,0.000206,0.000637,2.5e-05,0.0,4517.8305,1.633540372670807,0.7080021111776844,0.2131298724579085
genic|chr12:93137981-93138481|KITLG,chr12,93137981,93138481,genic|chr12:93137981-93138481,genic,0.471055,0.221893,KITLG,88580473,,0.812428,True,4557758.0,False,0.00016,0.000328,0.0,,0.0,0.00016,0.00016,7.5e-05,2.3e-05,0.000155,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.471055,0.221893,,0.000261,0.000328,0.0,,0.0,0.000261,0.000261,0.000123,5e-05,0.000155,6e-06,0.0,4557.758,1.63125,0.7059779016825232,0.2125205246823558
promoter|chr12:93174115-93174615|KITLG,chr12,93174115,93174615,promoter|chr12:93174115-93174615,promoter,0.323532,0.104673,KITLG,88580473,,0.812428,True,4593892.0,False,0.000158,0.000326,0.000391,0.000391,0.000391,0.000158,0.000549,0.000178,5.5e-05,0.000106,4e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.323532,0.104673,,0.000259,0.000326,0.0,,0.0,0.000259,0.000259,8.4e-05,3.4e-05,0.000106,4e-06,0.0,4593.892,0.4717668488160291,-1.083854051318646,-0.32627258036884
genic|chr12:93186734-93187234|KITLG,chr12,93186734,93187234,genic|chr12:93186734-93187234,genic,0.247137,0.061077,KITLG,88580473,,0.812428,True,4606511.0,False,0.000158,0.000325,0.0,,0.0,0.000158,0.000158,3.9e-05,1.2e-05,8e-05,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.247137,0.061077,,0.000259,0.000325,0.000191,0.000191,0.000191,0.000259,0.000449,0.000111,4.5e-05,8e-05,3e-06,0.0,4606.511,2.8417721518987342,1.506790886564044,0.4535892540489006
genic|chr12:93192749-93193427|KITLG,chr12,93192749,93193427,genic|chr12:93192749-93193427,genic,0.70767,0.500797,KITLG,88580473,,0.812428,True,4612615.0,False,0.000158,0.000325,0.0,,0.0,0.000158,0.000158,0.000112,3.5e-05,0.00023,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.70767,0.500797,,0.000258,0.000325,0.0,,0.0,0.000258,0.000258,0.000183,7.4e-05,0.00023,9e-06,0.0,4612.615,1.6329113924050631,0.7074465072461518,0.2129626190088074
genic|chr12:93197236-93197736|KITLG,chr12,93197236,93197736,genic|chr12:93197236-93197736,genic,0.797886,0.636622,KITLG,88580473,,0.812428,True,4617013.0,False,0.000157,0.000325,0.0,,0.0,0.000157,0.000157,0.000126,3.9e-05,0.000259,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.797886,0.636622,,0.000258,0.000325,0.0,,0.0,0.000258,0.000258,0.000206,8.4e-05,0.000259,1e-05,0.0,4617.013,1.643312101910828,0.7166065065316278,0.2157200535539964
genic|chr12:93198051-93198551|KITLG,chr12,93198051,93198551,genic|chr12:93198051-93198551,genic,2.132119,4.545931,KITLG,88580473,,0.812428,True,4617828.0,False,0.000157,0.000325,0.0,,0.0,0.000157,0.000157,0.000336,0.000104,0.000692,2.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,2.132119,4.545931,,0.000258,0.000325,0.0,,0.0,0.000258,0.000258,0.00055,0.000224,0.000692,2.8e-05,0.0,4617.828,1.643312101910828,0.7166065065316278,0.2157200535539964
genic|chr12:93221328-93221828|KITLG,chr12,93221328,93221828,genic|chr12:93221328-93221828,genic,0.473368,0.224077,KITLG,88580473,,0.812428,True,4641105.0,False,0.000157,0.000323,0.0,,0.0,0.000157,0.000157,7.4e-05,2.3e-05,0.000153,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.473368,0.224077,,0.000257,0.000323,0.0,,0.0,0.000257,0.000257,0.000122,5e-05,0.000153,6e-06,0.0,4641.105,1.6369426751592355,0.7110038003022527,0.214033470922061
genic|chr12:93229322-93229912|KITLG,chr12,93229322,93229912,genic|chr12:93229322-93229912,genic,1.992153,3.968674,KITLG,88580473,,0.812428,True,4649144.0,False,0.000156,0.000323,0.0,,0.0,0.000156,0.000156,0.000311,9.6e-05,0.000643,2.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.992153,3.968674,,0.000256,0.000323,0.0,,0.0,0.000256,0.000256,0.000511,0.000208,0.000643,2.6e-05,0.0,4649.144,1.641025641025641,0.7145977811377513,0.2151153669573879
genic|chr12:93284023-93284523|KITLG,chr12,93284023,93284523,genic|chr12:93284023-93284523,genic,0.805226,0.648389,KITLG,88580473,,0.812428,True,4703800.0,False,0.000154,0.00032,0.0,,0.0,0.000154,0.000154,0.000124,3.9e-05,0.000257,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.805226,0.648389,,0.000254,0.00032,0.0,,0.0,0.000254,0.000254,0.000204,8.3e-05,0.000257,1e-05,0.0,4703.8,1.6493506493506491,0.7218981460772635,0.2173129957834749
genic|chr12:93287126-93287626|KITLG,chr12,93287126,93287626,genic|chr12:93287126-93287626,genic,0.601707,0.362051,KITLG,88580473,,0.812428,True,4706903.0,False,0.000154,0.000319,0.0,,0.0,0.000154,0.000154,9.3e-05,2.9e-05,0.000192,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.601707,0.362051,,0.000253,0.000319,0.0,,0.0,0.000253,0.000253,0.000152,6.2e-05,0.000192,8e-06,0.0,4706.903,1.642857142857143,0.7162070339994084,0.2155998003393548
genic|chr12:93314568-93315068|KITLG,chr12,93314568,93315068,genic|chr12:93314568-93315068,genic,3.977259,15.818589,KITLG,88580473,,0.812428,True,4734345.0,False,0.000153,0.000318,0.0,,0.0,0.000153,0.000153,0.00061,0.000189,0.001264,5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,3.977259,15.818589,,0.000252,0.000318,0.000195,0.000195,0.000195,0.000252,0.000447,0.001777,0.000724,0.001264,5e-05,0.0,4734.345,2.92156862745098,1.546743178490667,0.4656160923143377
genic|chr12:93315106-93315817|KITLG,chr12,93315106,93315817,genic|chr12:93315106-93315817,genic,3.09927,9.605475,KITLG,88580473,,0.812428,True,4734988.5,False,0.000153,0.000318,0.0,,0.0,0.000153,0.000153,0.000475,0.000147,0.000985,3.9e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,3.09927,9.605475,,0.000252,0.000318,0.0,,0.0,0.000252,0.000252,0.000781,0.000318,0.000985,3.9e-05,0.0,4734.9885,1.6470588235294117,0.7198920808072646,0.2167091099639453
genic|chr12:93317085-93317731|KITLG,chr12,93317085,93317731,genic|chr12:93317085-93317731,genic,0.929088,0.863205,KITLG,88580473,,0.812428,True,4736935.0,False,0.000153,0.000318,0.0,,0.0,0.000153,0.000153,0.000142,4.4e-05,0.000295,1.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.929088,0.863205,,0.000252,0.000318,0.0,,0.0,0.000252,0.000252,0.000234,9.5e-05,0.000295,1.2e-05,0.0,4736.935,1.6470588235294117,0.7198920808072646,0.2167091099639453
promoter|chr12:93377360-93378219|KITLG,chr12,93377360,93378219,promoter|chr12:93377360-93378219,promoter,4.872624,23.742465,KITLG,88580473,,0.812428,True,4797316.5,False,0.000151,0.000314,0.0,,0.0,0.000151,0.000151,0.000736,0.000228,0.001531,6.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,4.872624,23.742465,,0.000249,0.000314,0.0,,0.0,0.000249,0.000249,0.001213,0.000494,0.001531,6.1e-05,0.0,4797.3165,1.649006622516556,0.7215971927430029,0.2172223998025666
promoter|chr12:93378299-93379300|KITLG,chr12,93378299,93379300,promoter|chr12:93378299-93379300,promoter,3.956681,15.655325,KITLG,88580473,,0.812428,True,4798326.5,False,0.000151,0.000314,0.0,,0.0,0.000151,0.000151,0.000598,0.000185,0.001243,5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,3.956681,15.655325,,0.000249,0.000314,0.0,,0.0,0.000249,0.000249,0.000985,0.000401,0.001243,5e-05,0.0,4798.3265,1.649006622516556,0.7215971927430029,0.2172223998025666
genic|chr12:93380606-93381106|KITLG,chr12,93380606,93381106,genic|chr12:93380606-93381106,genic,1.753483,3.074703,KITLG,88580473,,0.812428,True,4800383.0,False,0.000151,0.000314,0.0,,0.0,0.000151,0.000151,0.000265,8.2e-05,0.000551,2.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.753483,3.074703,,0.000249,0.000314,0.000218,0.000218,0.000218,0.000249,0.000467,0.000818,0.000333,0.000551,2.2e-05,0.0,4800.383,3.0927152317880795,1.6288740003845827,0.4903399332729425
genic|chr12:93387717-93388217|KITLG,chr12,93387717,93388217,genic|chr12:93387717-93388217,genic,0.700822,0.491151,KITLG,88580473,,0.812428,True,4807494.0,False,0.000151,0.000314,0.0,,0.0,0.000151,0.000151,0.000106,3.3e-05,0.00022,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.700822,0.491151,,0.000248,0.000314,0.0,,0.0,0.000248,0.000248,0.000174,7.1e-05,0.00022,9e-06,0.0,4807.494,1.6423841059602649,0.7157915710617964,0.2154747335330467
genic|chr12:93396687-93397187|KITLG,chr12,93396687,93397187,genic|chr12:93396687-93397187,genic,1.05167,1.10601,KITLG,88580473,,0.812428,True,4816464.0,False,0.000151,0.000313,0.0,,0.0,0.000151,0.000151,0.000158,4.9e-05,0.000329,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.05167,1.10601,,0.000248,0.000313,0.0,,0.0,0.000248,0.000248,0.000261,0.000106,0.000329,1.3e-05,0.0,4816.464,1.6423841059602649,0.7157915710617964,0.2154747335330467
genic|chr12:93414522-93415022|KITLG,chr12,93414522,93415022,genic|chr12:93414522-93415022,genic,0.366758,0.134511,KITLG,88580473,,0.812428,True,4834299.0,False,0.00015,0.000312,0.0,,0.0,0.00015,0.00015,5.5e-05,1.7e-05,0.000114,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.366758,0.134511,,0.000247,0.000312,0.0,,0.0,0.000247,0.000247,9.1e-05,3.7e-05,0.000114,5e-06,0.0,4834.299,1.6466666666666667,0.7195485410887965,0.2166056942039844
genic|chr12:93419360-93419860|KITLG,chr12,93419360,93419860,genic|chr12:93419360-93419860,genic,1.165663,1.35877,KITLG,88580473,,0.812428,True,4839137.0,False,0.00015,0.000312,0.0,,0.0,0.00015,0.00015,0.000175,5.4e-05,0.000363,1.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.165663,1.35877,,0.000247,0.000312,0.0,,0.0,0.000247,0.000247,0.000288,0.000117,0.000363,1.5e-05,0.0,4839.137,1.6466666666666667,0.7195485410887965,0.2166056942039844
promoter|chr12:93441783-93442500|KITLG,chr12,93441783,93442500,promoter|chr12:93441783-93442500,promoter,13.42012,180.099621,KITLG,88580473,,0.812428,True,4861668.5,False,0.000149,0.000311,0.000346,0.000346,0.000346,0.000149,0.000495,0.006642,0.002058,0.004167,0.000166,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,13.42012,180.099621,,0.000246,0.000311,0.0,,0.0,0.000246,0.000246,0.0033,0.001344,0.004167,0.000166,0.0,4861.6685,0.496969696969697,-1.0087702096277322,-0.3036700918301895
promoter|chr12:93466975-93468186|KITLG,chr12,93466975,93468186,promoter|chr12:93466975-93468186,promoter,12.050221,145.207826,KITLG,88580473,,0.812428,True,4887107.5,False,0.000148,0.000309,0.0,,0.0,0.000148,0.000148,0.001786,0.000553,0.003725,0.000149,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,12.050221,145.207826,,0.000245,0.000309,0.0,,0.0,0.000245,0.000245,0.002948,0.001201,0.003725,0.000149,0.0,4887.1075,1.6554054054054057,0.7271845733736217,0.2189043689695751
genic|chr12:93502967-93503467|KITLG,chr12,93502967,93503467,genic|chr12:93502967-93503467,genic,1.196817,1.432371,KITLG,88580473,,0.812428,True,4922744.0,False,0.000147,0.000307,0.0,,0.0,0.000147,0.000147,0.000176,5.5e-05,0.000368,1.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.196817,1.432371,,0.000243,0.000307,0.000191,0.000191,0.000191,0.000243,0.000434,0.000519,0.000211,0.000368,1.5e-05,0.0,4922.744,2.952380952380953,1.561878887608115,0.4701723947643348
intergenic|chr12:93518668-93519168|KITLG,chr12,93518668,93519168,intergenic|chr12:93518668-93519168,intergenic,0.460656,0.212204,KITLG,88580473,,0.812428,True,4938445.0,False,0.000147,0.000306,0.0,,0.0,0.000147,0.000147,6.8e-05,2.1e-05,0.000141,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.460656,0.212204,,0.000242,0.000306,0.000406,0.000406,0.000406,0.000242,0.000649,0.000299,0.000122,0.000141,6e-06,0.0,4938.445,4.414965986394558,2.142402323162776,0.6449273620521931
intergenic|chr12:93525312-93525812|KITLG,chr12,93525312,93525812,intergenic|chr12:93525312-93525812,intergenic,0.776808,0.603431,KITLG,88580473,,0.812428,True,4945089.0,False,0.000146,0.000306,0.0,,0.0,0.000146,0.000146,0.000114,3.5e-05,0.000238,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.776808,0.603431,,0.000242,0.000306,0.000413,0.000413,0.000413,0.000242,0.000655,0.000509,0.000207,0.000238,9e-06,0.0,4945.089,4.486301369863014,2.1655265375447943,0.651888444207346
intergenic|chr12:93526747-93527247|KITLG,chr12,93526747,93527247,intergenic|chr12:93526747-93527247,intergenic,1.683141,2.832964,KITLG,88580473,,0.812428,True,4946524.0,False,0.000146,0.000306,0.0,,0.0,0.000146,0.000146,0.000246,7.6e-05,0.000515,2.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.683141,2.832964,,0.000242,0.000306,0.000413,0.000413,0.000413,0.000242,0.000655,0.001103,0.000449,0.000515,2.1e-05,0.0,4946.524,4.486301369863014,2.1655265375447943,0.651888444207346
